baseline_owner_module	baseline_declaration_name	visibility	kind	baseline_order	destination_module	route_class	normalization_decision
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_rowdom_largeL_arbitrarily_large	public	theorem	12	NumStability.Source.Higham.Chapter13.Table01.DiagonalDominance.Bounds	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_rowdom_largeL_reconstructs	public	theorem	13	NumStability.Source.Higham.Chapter13.Table01.DiagonalDominance.Bounds	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_rowdom_largeL_row_block_diag_dom	public	theorem	14	NumStability.Source.Higham.Chapter13.Table01.DiagonalDominance.Bounds	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_rowdom_largeL_subdiagonal_entry	public	theorem	15	NumStability.Source.Higham.Chapter13.Table01.DiagonalDominance.Bounds	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_table13_1_arbitrary_backward_error_from_growth	public	theorem	16	NumStability.Source.Higham.Chapter13.Table01.BackwardErrorBounds.Endpoints	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_table13_1_arbitrary_product_family_from_eq13_22_source_norms	public	theorem	17	NumStability.Source.Higham.Chapter13.Table01.ProductTransfers.Families	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_table13_1_backward_error_from_product_bound	public	theorem	18	NumStability.Source.Higham.Chapter13.Table01.BackwardErrorBounds.Endpoints	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_table13_1_block_row_bdd_backward_error_from_growth	public	theorem	19	NumStability.Source.Higham.Chapter13.Table01.BackwardErrorBounds.Endpoints	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_table13_1_col_bdd_backward_error	public	theorem	20	NumStability.Source.Higham.Chapter13.Table01.BackwardErrorBounds.Endpoints	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_table13_1_col_bdd_product_family_from_source_norms	public	theorem	21	NumStability.Source.Higham.Chapter13.Table01.ProductTransfers.Families	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_table13_1_implementation1_family_from_partitioned_computation_and_product_transfer	public	theorem	22	NumStability.Source.Higham.Chapter13.Table01.BackwardErrorBounds.Endpoints	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_table13_1_point_col_bdd_backward_error	public	theorem	23	NumStability.Source.Higham.Chapter13.Table01.BackwardErrorBounds.Endpoints	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_table13_1_point_col_bdd_product_family_from_source_norms	public	theorem	24	NumStability.Source.Higham.Chapter13.Table01.ProductTransfers.Families	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_table13_1_point_row_backward_error_from_growth	public	theorem	25	NumStability.Source.Higham.Chapter13.Table01.BackwardErrorBounds.Endpoints	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_table13_1_point_row_product_family_from_eq13_23_source_norms	public	theorem	26	NumStability.Source.Higham.Chapter13.Table01.ProductTransfers.Families	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_table13_1_spd_backward_error	public	theorem	27	NumStability.Source.Higham.Chapter13.Table01.BackwardErrorBounds.Endpoints	source	preserve_public_name
NumStability.Source.Higham.Chapter13.Table01	NumStability.higham13_table13_1_spd_product_family_from_eq13_24_source_norms	public	theorem	28	NumStability.Source.Higham.Chapter13.Table01.ProductTransfers.Families	source	preserve_public_name
