baseline_owner_module	baseline_declaration_name	visibility	kind	baseline_order	destination_module	route_class	normalization_decision
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.coxHigham_storedPanel_sequence_active_entry_bound_of_exact_growth	public	theorem	23	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.coxHigham_storedPanel_sequence_active_entry_bound_of_exact_growth_factor	public	theorem	24	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.coxHigham_storedPanel_sequence_active_entry_bound_of_exact_stage_budgets_factor	public	theorem	25	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.coxHigham_storedPanel_sequence_rowwise_error_accumulation_bound_of_exact_lipschitz	public	theorem	26	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.exactSignedPivotHouseholderPanelStep	public	definition	27	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderApplyCompact	public	definition	28	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderApplyCompactPanel	public	definition	29	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderApplyCompactPanel_HouseholderColumnwisePanelAppError_of_budget	public	theorem	30	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderApplyCompact_HouseholderAppError_of_budget	public	theorem	31	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderApplyCompact_componentwise_error_bound	public	theorem	32	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderApplyCompact_forward_error_bound	public	theorem	33	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderApplyExplicit	public	definition	34	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderApplyExplicitPanel	public	definition	35	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderApplyExplicitPanel_HouseholderColumnwisePanelAppError	public	theorem	36	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderApplyExplicit_HouseholderAppError	public	theorem	37	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderApplyExplicit_forward_error_bound	public	theorem	38	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderStoredPanelStep	public	definition	39	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderStoredPanelStep_HouseholderColumnwisePanelAppError_of_budget	public	theorem	40	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderStoredPanelStep_active_entry_componentwise_error_bound	public	theorem	41	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderStoredPanelStep_column_componentwise_error_bound	public	theorem	42	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderStoredPanelStep_column_forward_error_bound	public	theorem	43	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderStoredPanelStep_prevColumn_eq	public	theorem	44	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderStoredRhsStep	public	definition	45	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderStoredRhsStep_componentwise_error_bound	public	theorem	46	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.fl_householderStoredRhsStep_forward_error_bound	public	theorem	47	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderAbsDotBudget	public	definition	48	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderAbsDotBudget_le_vecNorm2_mul	public	theorem	49	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactComponentBudget	public	definition	50	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactComponentBudget_eq_zero_of_vecNorm2_eq_zero	public	theorem	51	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactComponentBudget_le_updateCoeff_mul_norm	public	theorem	52	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactComponentBudget_nonneg	public	theorem	53	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactNormBudget	public	definition	54	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactNormBudgetCoeff	public	definition	55	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactNormBudgetCoeffFactor	public	definition	56	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactNormBudgetCoeffFactor_le_fifteen_gamma	public	theorem	57	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactNormBudgetCoeffFactor_le_of_u_cap_gamma_cap	public	theorem	58	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactNormBudgetCoeffFactor_le_of_u_gamma_le	public	theorem	59	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactNormBudgetCoeffFactor_nonneg	public	theorem	60	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactNormBudgetCoeff_eq_u_add_abs_beta_norm_sq_mul_factor	public	theorem	61	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactNormBudgetCoeff_le_of_abs_beta_norm_sq_le	public	theorem	62	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactNormBudgetCoeff_nonneg	public	theorem	63	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactNormBudget_eq_zero_of_vecNorm2_eq_zero	public	theorem	64	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactNormBudget_le_mul_of_componentBudget_le_mul_abs	public	theorem	65	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactNormBudget_le_normBudgetCoeff_mul	public	theorem	66	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactPanelRelativeBudget	public	definition	67	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactPanelRelativeBudget_column_bound	public	theorem	68	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactPanelRelativeBudget_le_mul_add_normBudgetCoeff	public	theorem	69	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactPanelRelativeBudget_le_mul_add_of_column_rhs_le	public	theorem	70	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactPanelRelativeBudget_le_mul_add_of_componentBudget_le_mul_abs	public	theorem	71	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactPanelRelativeBudget_le_mul_add_of_normBudget_le_mul	public	theorem	72	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactPanelRelativeBudget_nonneg	public	theorem	73	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactPanelRelativeBudget_rhs_bound	public	theorem	74	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactPanelRelativeBudget_stored_column_bound	public	theorem	75	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactPanelRelativeBudget_stored_rhs_bound	public	theorem	76	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactRelativeBudget	public	definition	77	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactRelativeBudget_bound	public	theorem	78	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactRelativeBudget_le_normBudgetCoeff	public	theorem	79	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactRelativeBudget_le_of_componentBudget_le_mul_abs	public	theorem	80	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactRelativeBudget_le_of_normBudget_le_mul	public	theorem	81	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactRelativeBudget_nonneg	public	theorem	82	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactUpdateCoeff	public	definition	83	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderCompactUpdateCoeff_nonneg	public	theorem	84	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.householderDot	public	definition	85	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.matMulVec_householder_eq_compact	public	theorem	86	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.matMulVec_householder_signed_pivot_update_entry_eq	public	theorem	87	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.signedPivotHouseholderBeta	public	definition	88	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	NumStability.signedPivotHouseholderVector	public	definition	89	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport.0.NumStability.abs_add_three_le_householderSupport	private	theorem	90	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport.0.NumStability.abs_one_add_le_one_add_of_abs_le	private	theorem	91	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport.0.NumStability.abs_sub_le_abs_add_abs	private	theorem	92	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport.0.NumStability.fl_dotProduct_abs_le_householder_budget	private	theorem	93	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport.0.NumStability.fl_householderApplyCompact_tau_abs_le	private	theorem	94	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport.0.NumStability.fl_householderApplyCompact_z_abs_le	private	theorem	95	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport.0.NumStability.fl_householderApplyCompact_z_error_bound	private	theorem	96	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport.0.NumStability.fl_mul_abs_le	private	theorem	97	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport.0.NumStability.fl_mul_error_le	private	theorem	98	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport.0.NumStability.fl_sub_error_le_abs_add_abs	private	theorem	99	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport.0.NumStability.householderAbsDotBudget_nonneg	private	theorem	100	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderApplySupport.0.NumStability.householderDot_abs_le_budget	private	theorem	101	NumStability.Algorithms.LinearSystems.QR.Householder.PanelApplication	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.coxHigham_exactSignedPivotPanel_sequence_active_block_bound_of_initial_block_bound_of_swapped_active_max_pivot_of_leading_block_det_ne_zero	public	theorem	1	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.dim_mul_budget_sq_lt_trailingNorm2Sq_of_leadingBlock_leftInverse_frobNorm_budget	public	theorem	2	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.dim_mul_budget_sq_lt_trailingNorm2Sq_of_leadingBlock_leftInverse_infNorm_budget	public	theorem	3	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.dim_mul_budget_sq_lt_trailingNorm2Sq_of_leadingBlock_leftInverse_row_norm_budget	public	theorem	4	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.dim_mul_budget_sq_lt_trailingNorm2Sq_of_leading_dual_norm_budget	public	theorem	5	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.exact_trailing_householder_sequence_lower_zero	public	theorem	6	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.exists_active_trailing_entry_ne_of_column_notInPreviousSpan	public	theorem	7	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.exists_active_trailing_entry_ne_of_leading_block_det_ne_zero	public	theorem	8	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.exists_active_trailing_entry_ne_of_leading_block_leftInverses	public	theorem	9	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.exists_active_trailing_entry_ne_of_leading_witnesses	public	theorem	10	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.fl_householderApplyCompactPanel_eq_applyMatrixRect	public	theorem	11	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.fl_householderApplyCompactPanel_rect_orthogonal_columnwise_vector_sequence_geometric	public	theorem	12	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
