baseline_owner_module	baseline_declaration_name	visibility	kind	baseline_order	destination_module	route_class	normalization_decision
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147FinalizedResidualRemainder_family_isBigO_u_sq	public	theorem	5	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_factorProximity_isBigO	public	theorem	6	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_forwardCore_difference_isBigO	public	theorem	7	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_forwardT1_difference_isBigO	public	theorem	8	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_forwardT2_difference_isBigO	public	theorem	9	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_forward_bound	public	theorem	10	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_forward_printed_bound_of_coefficient_lt_one	public	theorem	11	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_forward_printed_eventually	public	theorem	12	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_forward_vanishing_family_endpoint	public	theorem	13	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_inverseProximity_isBigO	public	theorem	14	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_printedResidualLeading_difference_isBigO	public	theorem	15	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_printedX_difference_isBigO	public	theorem	16	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_residual_bound	public	theorem	17	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_residual_vanishing_family_endpoint	public	theorem	18	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Cor147FinalDivisionFamilyClosure	NumStability.Ch14Ext.ch14ext_cor147Finalized_vanishing_family_endpoint	public	theorem	19	NumStability.Source.Higham.Chapter14.Corollary07.FinalizedRunFamilies.ResidualAndForwardEnvelopes	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147SourceForwardPrintedRemainder_isBigO	public	theorem	0	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147SourceForwardRelativeRemainder_isBigO	public	theorem	1	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147SourceForwardVectorRemainder_isBigO	public	theorem	2	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147SourceResidualLeadingCorrection_isBigO	public	theorem	3	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147SourceResidualRemainder_isBigO	public	theorem	4	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147Source_factorProximity_isBigO	public	theorem	5	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147Source_forwardCore_difference_isBigO	public	theorem	6	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147Source_forwardT1_difference_isBigO	public	theorem	7	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147Source_forwardT2_difference_isBigO	public	theorem	8	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147Source_forward_14_32_family_endpoint	public	theorem	9	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147Source_forward_vanishing_family_endpoint	public	theorem	10	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147Source_printedResidualLeading_difference_isBigO	public	theorem	11	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147Source_printedX_difference_isBigO	public	theorem	12	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147Source_residual_14_31_family_endpoint	public	theorem	13	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147Source_residual_vanishing_family_endpoint	public	theorem	14	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_cor147Source_vanishing_family_endpoint	public	theorem	15	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_luBackward_factorProximity_isBigO	public	theorem	16	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147SourceClosure	NumStability.Ch14Ext.ch14ext_luBackward_productResidual_isBigO	public	theorem	17	NumStability.Source.Higham.Chapter14.Corollary07.PrintedTraceFamilies.ResidualAndForwardEndpoints	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147WeakFamily	NumStability.Ch14Ext.ch14ext_cor147WeakForwardPrintedRemainder_isBigO	public	theorem	0	NumStability.Source.Higham.Chapter14.Corollary07.WeakDominanceFamilies.ResidualAndForwardBounds	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147WeakFamily	NumStability.Ch14Ext.ch14ext_cor147WeakForwardRelativeRemainder_isBigO	public	theorem	1	NumStability.Source.Higham.Chapter14.Corollary07.WeakDominanceFamilies.ResidualAndForwardBounds	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147WeakFamily	NumStability.Ch14Ext.ch14ext_cor147WeakForwardVectorRemainder_isBigO	public	theorem	2	NumStability.Source.Higham.Chapter14.Corollary07.WeakDominanceFamilies.ResidualAndForwardBounds	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147WeakFamily	NumStability.Ch14Ext.ch14ext_cor147WeakResidualRemainder_isBigO	public	theorem	3	NumStability.Source.Higham.Chapter14.Corollary07.WeakDominanceFamilies.ResidualAndForwardBounds	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147WeakFamily	NumStability.Ch14Ext.ch14ext_cor147Weak_forward_bound	public	theorem	4	NumStability.Source.Higham.Chapter14.Corollary07.WeakDominanceFamilies.ResidualAndForwardBounds	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147WeakFamily	NumStability.Ch14Ext.ch14ext_cor147Weak_forward_printed_bound_of_coefficient_lt_one	public	theorem	5	NumStability.Source.Higham.Chapter14.Corollary07.WeakDominanceFamilies.ResidualAndForwardBounds	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147WeakFamily	NumStability.Ch14Ext.ch14ext_cor147Weak_forward_printed_eventually	public	theorem	6	NumStability.Source.Higham.Chapter14.Corollary07.WeakDominanceFamilies.ResidualAndForwardBounds	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147WeakFamily	NumStability.Ch14Ext.ch14ext_cor147Weak_forward_vanishing_family_endpoint	public	theorem	7	NumStability.Source.Higham.Chapter14.Corollary07.WeakDominanceFamilies.ResidualAndForwardBounds	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147WeakFamily	NumStability.Ch14Ext.ch14ext_cor147Weak_residual_bound	public	theorem	8	NumStability.Source.Higham.Chapter14.Corollary07.WeakDominanceFamilies.ResidualAndForwardBounds	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147WeakFamily	NumStability.Ch14Ext.ch14ext_cor147Weak_residual_vanishing_family_endpoint	public	theorem	9	NumStability.Source.Higham.Chapter14.Corollary07.WeakDominanceFamilies.ResidualAndForwardBounds	relocate_whole	-
NumStability.Algorithms.Ch14Corollary147WeakFamily	NumStability.Ch14Ext.ch14ext_cor147Weak_vanishing_family_endpoint	public	theorem	10	NumStability.Source.Higham.Chapter14.Corollary07.WeakDominanceFamilies.ResidualAndForwardBounds	relocate_whole	-
NumStability.Algorithms.Ch14ForwardErrorEndpoint	NumStability.Ch14Ext.ch14ext_eq14_3_quadraticRemainder_isBigO	public	theorem	0	NumStability.Source.Higham.Chapter14.Section01.InverseErrorAnalysis.ScaledPerturbationEndpoints.ForwardError	relocate_whole	-
NumStability.Algorithms.Ch14ForwardErrorEndpoint	NumStability.Ch14Ext.ch14ext_eq14_6_method1_forward_error_endpoint	public	theorem	1	NumStability.Source.Higham.Chapter14.Section01.InverseErrorAnalysis.ScaledPerturbationEndpoints.ForwardError	relocate_whole	-
NumStability.Algorithms.Ch14ForwardErrorEndpoint	NumStability.Ch14Ext.ch14ext_eq14_6_method1_quadraticRemainder_isBigO	public	theorem	2	NumStability.Source.Higham.Chapter14.Section01.InverseErrorAnalysis.ScaledPerturbationEndpoints.ForwardError	relocate_whole	-
NumStability.Algorithms.Ch14ForwardErrorEndpoint	NumStability.Ch14Ext.ch14ext_problem14_5_left_inverse_solve_forward_error_endpoint	public	theorem	3	NumStability.Source.Higham.Chapter14.Section01.InverseErrorAnalysis.ScaledPerturbationEndpoints.ForwardError	relocate_whole	-
NumStability.Algorithms.Ch14ForwardErrorEndpoint	NumStability.Ch14Ext.ch14ext_problem14_5_left_quadraticRemainder_isBigO	public	theorem	4	NumStability.Source.Higham.Chapter14.Section01.InverseErrorAnalysis.ScaledPerturbationEndpoints.ForwardError	relocate_whole	-
NumStability.Algorithms.Ch14ForwardErrorEndpoint	NumStability.Ch14Ext.ch14ext_problem14_5_right_inverse_solve_forward_error_endpoint	public	theorem	5	NumStability.Source.Higham.Chapter14.Section01.InverseErrorAnalysis.ScaledPerturbationEndpoints.ForwardError	relocate_whole	-
NumStability.Algorithms.Ch14ForwardErrorEndpoint	NumStability.Ch14Ext.ch14ext_problem14_5_right_quadraticRemainder_isBigO	public	theorem	6	NumStability.Source.Higham.Chapter14.Section01.InverseErrorAnalysis.ScaledPerturbationEndpoints.ForwardError	relocate_whole	-
NumStability.Algorithms.Ch14ForwardErrorEndpoint	_private.NumStability.Algorithms.Ch14ForwardErrorEndpoint.0.NumStability.Ch14Ext.ch14ext_double_sum_add_scaled	private	theorem	7	NumStability.Source.Higham.Chapter14.Section01.InverseErrorAnalysis.ScaledPerturbationEndpoints.ForwardError	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14ForwardErrorEndpoint	_private.NumStability.Algorithms.Ch14ForwardErrorEndpoint.0.NumStability.Ch14Ext.ch14ext_matMulVec_matrix_add_scaled	private	theorem	8	NumStability.Source.Higham.Chapter14.Section01.InverseErrorAnalysis.ScaledPerturbationEndpoints.ForwardError	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14ForwardErrorEndpoint	_private.NumStability.Algorithms.Ch14ForwardErrorEndpoint.0.NumStability.Ch14Ext.ch14ext_matMulVec_triple_matrix_add_scaled	private	theorem	9	NumStability.Source.Higham.Chapter14.Section01.InverseErrorAnalysis.ScaledPerturbationEndpoints.ForwardError	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14ForwardErrorEndpoint	_private.NumStability.Algorithms.Ch14ForwardErrorEndpoint.0.NumStability.Ch14Ext.ch14ext_matMulVec_vector_add_scaled	private	theorem	10	NumStability.Source.Higham.Chapter14.Section01.InverseErrorAnalysis.ScaledPerturbationEndpoints.ForwardError	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14ForwardErrorEndpoint	_private.NumStability.Algorithms.Ch14ForwardErrorEndpoint.0.NumStability.Ch14Ext.ch14ext_sq_mul_isBigO_of_continuousAt	private	theorem	11	NumStability.Source.Higham.Chapter14.Section01.InverseErrorAnalysis.ScaledPerturbationEndpoints.ForwardError	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	NumStability.Ch14Ext.ch14ext_gammaRem_family_isBigO_unit_sq	public	theorem	0	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	-
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	NumStability.Ch14Ext.ch14ext_gamma_family_isBigO_unit	public	theorem	1	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	-
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	NumStability.Ch14Ext.ch14ext_gjeConcrete_forward_14_32_vanishing_family_endpoint	public	theorem	2	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	-
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	NumStability.Ch14Ext.ch14ext_gjeConcrete_residual_14_31_vanishing_family_endpoint	public	theorem	3	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	-
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	NumStability.Ch14Ext.ch14ext_gjeForwardLiteralHigherOrder_family_isBigO	public	theorem	4	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	-
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	NumStability.Ch14Ext.ch14ext_gjeResidualHigherOrder_family_isBigO	public	theorem	5	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	-
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	NumStability.Ch14Ext.ch14ext_gje_c3_family_isBigO_unit	public	theorem	6	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	-
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	NumStability.Ch14Ext.ch14ext_gje_c3_quadratic_remainder_family_isBigO_unit_sq	public	theorem	7	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	-
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_gammaQuadraticCoefficient_family_isBigO_one	private	theorem	8	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_gammaUnitCoefficient_family_isBigO_one	private	theorem	9	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_gjeForwardQ1_family_isBigOOne	private	theorem	10	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_gjeForwardQ2_family_isBigOOne	private	theorem	11	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_gjeForwardRaw_family_isBigOOne	private	theorem	12	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_gjeForwardT1_family_isBigOOne	private	theorem	13	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_gjeForwardT2_family_isBigOOne	private	theorem	14	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_gjeForwardUinvCorrection_family_isBigOOne	private	theorem	15	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_gjeResidualS22_family_isBigOOne	private	theorem	16	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_gjeResidualS23_family_isBigOOne	private	theorem	17	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_gjeResidualS2_family_isBigOOne	private	theorem	18	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_one_add_gamma_family_isBigO_one	private	theorem	19	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_one_add_gamma_pow_family_isBigO_one	private	theorem	20	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch14GJEAsymptoticFamilies	_private.NumStability.Algorithms.Ch14GJEAsymptoticFamilies.0.NumStability.Ch14Ext.ch14ext_one_add_gamma_pow_sub_one_family_isBigO_unit	private	theorem	21	NumStability.Source.Higham.Chapter14.Theorem05.EliminationFamilies.CoefficientAsymptotics	relocate_whole	module-scoped mangle rename
