baseline_owner_module	baseline_declaration_name	visibility	kind	baseline_order	destination_module	route_class	normalization_decision
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	NumStability.higham10_30_leadingComplexBlock_det_ne_zero	public	theorem	12	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	-
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	NumStability.higham10_30_leadingRealBlock_spd	public	theorem	13	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	-
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	NumStability.higham10_30_literalComplexGE_gamma_n_certificate_source_discrepancy	public	theorem	14	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	-
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	NumStability.higham10_30_source_schur_diagonal_growth_sq_lt_nine	public	theorem	15	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	-
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	NumStability.higham10_30_source_schur_diagonal_norm_lt_three	public	theorem	16	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	-
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_borderedRealMatrix	private	definition	17	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_bordered_inverse_energy_lt	private	theorem	18	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexBlockSchur_re_im_posDef	private	theorem	19	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexEnergy_im_fintype	private	theorem	20	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexEnergy_re_fintype	private	theorem	21	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounterA	private	definition	22	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounterB	private	definition	23	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounterB_spd	private	theorem	24	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounterC	private	definition	25	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounterC_spd	private	theorem	26	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounterFP	private	definition	27	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounter_L10	private	theorem	28	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounter_U00	private	theorem	29	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounter_U10	private	theorem	30	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounter_gamma	private	theorem	31	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounter_gammaValid	private	theorem	32	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounter_radius_lower_bound	private	theorem	33	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexVector_re_or_im_nonzero	private	theorem	34	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complex_U_entry_eq_leading_schur	private	theorem	35	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complex_borderedMinor_eq_pivots_mul_U	private	theorem	36	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complex_borderedU_det	private	theorem	37	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complex_inverse_eq_X_minus_iY	private	theorem	38	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complex_leadingRows_mul_of_lower_left	private	theorem	39	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complex_leading_det_eq_prod_U_diag	private	theorem	40	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_imag_schur_scalar_pos	private	theorem	41	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_input_complexMaxEntryNorm_pos	private	theorem	42	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseX	private	definition	43	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseX_energy_two_lt_border	private	theorem	44	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseX_posDef	private	theorem	45	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseY	private	definition	46	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseY_energy_two_lt_border	private	theorem	47	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseY_eq_swappedX	private	theorem	48	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverseY_posDef	private	theorem	49	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverse_real_part_upper	private	theorem	50	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_inverse_split_equations	private	theorem	51	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_matrixPosDef_to_isSymPosDef	private	theorem	52	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_posDef_entry_sq_le_diag_mul_diag	private	theorem	53	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_posDef_inverse_anti	private	theorem	54	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_principal_border_at_posDef	private	theorem	55	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_principal_border_posDef	private	theorem	56	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_realQuadForm_nonneg_of_spd	private	theorem	57	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_real_schur_scalar_pos	private	theorem	58	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_sourceDiagonalRep_norm_lt_three_max	private	theorem	59	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_sourceSchurDiagonalRep_of_leading	private	theorem	60	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_sourceUpperEntryRep_norm_lt_three_max	private	theorem	61	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_sourceUpperEntryRep_of_exactLU	private	theorem	62	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_symmetric_cross_sum_eq	private	theorem	63	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_symmetric_cross_sum_sub_eq_zero	private	theorem	64	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_symmetric_cross_sum_sub_eq_zero_fintype	private	theorem	65	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_symmetric_mulVec_cross_eq	private	theorem	66	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_symmetric_mulVec_cross_eq_fintype	private	theorem	67	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_twoTrailingPrincipal_posDef	private	theorem	68	NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.NoPivotLU.SourceBounds	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.Higham10KahanSharpnessSourceCertificate.of_theta	public	theorem	0	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.OperatorNorm.SourceBound	relocate_whole	-
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanFullR_tail_le	public	theorem	1	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.OperatorNorm.SourceBound	relocate_whole	-
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanR_tail_le	public	theorem	2	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.OperatorNorm.SourceBound	relocate_whole	-
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanW_op2_eq_frobenius	public	theorem	3	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.OperatorNorm.SourceBound	relocate_whole	-
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanW_op2_eq_product	public	theorem	4	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.OperatorNorm.SourceBound	relocate_whole	-
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10KahanW_op2_sq	public	theorem	5	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.OperatorNorm.SourceBound	relocate_whole	-
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10_13_kahan_source_closed	public	theorem	6	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.OperatorNorm.SourceBound	relocate_whole	-
NumStability.Algorithms.Ch10KahanSharpnessSource	NumStability.higham10_13_kahan_theta_op2_tendsto	public	theorem	7	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.OperatorNorm.SourceBound	relocate_whole	-
NumStability.Algorithms.Ch10KahanSharpnessSource	_private.NumStability.Algorithms.Ch10KahanSharpnessSource.0.NumStability.complexMatrixOp2_vecMulVec	private	theorem	8	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.OperatorNorm.SourceBound	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10KahanSharpnessSource	_private.NumStability.Algorithms.Ch10KahanSharpnessSource.0.NumStability.higham10Kahan_geometric_segment	private	theorem	9	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.OperatorNorm.SourceBound	relocate_whole	module-scoped mangle rename
NumStability.Algorithms.Ch10PivotedPSDSourceClosure	NumStability.higham10_14_actual_componentwise	public	theorem	0	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.ActualComputation.ErrorBounds	relocate_whole	-
NumStability.Algorithms.Ch10PivotedPSDSourceClosure	NumStability.higham10_14_completePivotedPSD_actual_of_noTies	public	theorem	1	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.ActualComputation.ErrorBounds	relocate_whole	-
NumStability.Algorithms.Ch10PivotedPSDSourceClosure	NumStability.higham10_14_completePivotedPSD_actual_source_closed	public	theorem	2	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.ActualComputation.ErrorBounds	relocate_whole	-
NumStability.Algorithms.Ch10PivotedPSDSourceClosure	NumStability.higham10_23_25_actual_trailing_from_stop	public	theorem	3	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.ActualComputation.ErrorBounds	relocate_whole	-
NumStability.Algorithms.Ch10PivotedPSDSourceClosure	NumStability.higham10_25_actual_backwardError_opNorm2	public	theorem	4	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.ActualComputation.ErrorBounds	relocate_whole	-
NumStability.Algorithms.Ch10PivotedPSDSourceClosure	NumStability.higham10_28_implies_10_27_actual_residualNorm	public	theorem	5	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.ActualComputation.ErrorBounds	relocate_whole	-
NumStability.Algorithms.Ch10Theorem108Componentwise	NumStability.higham10_8_componentwise_source	public	theorem	0	NumStability.Source.Higham.Chapter10.Theorem08.ComponentwisePerturbation.NormalizedResolvent.SourceBound	relocate_whole	-
NumStability.Algorithms.Ch10Theorem108Componentwise	NumStability.higham10_8_componentwise_source_nonsingInv	public	theorem	1	NumStability.Source.Higham.Chapter10.Theorem08.ComponentwisePerturbation.NormalizedResolvent.SourceBound	relocate_whole	-
NumStability.Algorithms.Ch10Theorem108Componentwise	NumStability.higham10_8_componentwise_source_of_normalized_certificate	public	theorem	2	NumStability.Source.Higham.Chapter10.Theorem08.ComponentwisePerturbation.NormalizedResolvent.SourceBound	relocate_whole	-
