consumer_module	consumer_path	consumer_scope	old_import	new_import
NumStability.Source.Higham.Chapter14.Algorithm04.Execution.GJEActualDoolittleAdapter	NumStability/Source/Higham/Chapter14/Algorithm04/Execution/GJEActualDoolittleAdapter.lean	outside	NumStability.Source.Higham.Chapter14.Problem15	NumStability.Source.Higham.Chapter14.Problem15
NumStability.Source.Higham.Chapter14.Algorithm04.Execution.GJEFinalDivisionClosure	NumStability/Source/Higham/Chapter14/Algorithm04/Execution/GJEFinalDivisionClosure.lean	outside	NumStability.Source.Higham.Chapter14.Problem15	NumStability.Source.Higham.Chapter14.Problem15
NumStability.Source.Higham.Chapter14.Corollary06.SPD.Closure	NumStability/Source/Higham/Chapter14/Corollary06/SPD/Closure.lean	outside	NumStability.Source.Higham.Chapter14.Problem15	NumStability.Source.Higham.Chapter14.Problem15
NumStability.Source.Higham.Chapter14.Corollary06.SPD.Concrete	NumStability/Source/Higham/Chapter14/Corollary06/SPD/Concrete.lean	outside	NumStability.Source.Higham.Chapter14.Problem15	NumStability.Source.Higham.Chapter14.Problem15
NumStability.Source.Higham.Chapter14.Corollary06.SPD.GaussJordanSPDCorollary	NumStability/Source/Higham/Chapter14/Corollary06/SPD/GaussJordanSPDCorollary.lean	outside	NumStability.Source.Higham.Chapter14.Problem15	NumStability.Source.Higham.Chapter14.Problem15
NumStability.Source.Higham.Chapter14.Corollary06.SPD.SourceClosure	NumStability/Source/Higham/Chapter14/Corollary06/SPD/SourceClosure.lean	outside	NumStability.Source.Higham.Chapter14.Problem15	NumStability.Source.Higham.Chapter14.Problem15
NumStability.Source.Higham.Chapter14.Corollary06.SPD.UniformInverseBridge	NumStability/Source/Higham/Chapter14/Corollary06/SPD/UniformInverseBridge.lean	outside	NumStability.Source.Higham.Chapter14.Problem15	NumStability.Source.Higham.Chapter14.Problem15
NumStability.Source.Higham.Chapter14.Corollary07.DiagonalDominance.FinalDivisionFamilyClosure	NumStability/Source/Higham/Chapter14/Corollary07/DiagonalDominance/FinalDivisionFamilyClosure.lean	outside	NumStability.Source.Higham.Chapter14.Problem15	NumStability.Source.Higham.Chapter14.Problem15
NumStability.Source.Higham.Chapter14.Corollary07.DiagonalDominance.SourceDomainConstructor	NumStability/Source/Higham/Chapter14/Corollary07/DiagonalDominance/SourceDomainConstructor.lean	outside	NumStability.Source.Higham.Chapter14.Problem15	NumStability.Source.Higham.Chapter14.Problem15
NumStability.Source.Higham.Chapter14.Theorem05.ForwardError.GJEFinalDivisionClosure	NumStability/Source/Higham/Chapter14/Theorem05/ForwardError/GJEFinalDivisionClosure.lean	outside	NumStability.Source.Higham.Chapter14.Problem15	NumStability.Source.Higham.Chapter14.Problem15
