old_private	new_private	destination_module
_private.NumStability.Algorithms.HighamChapter5ComplexAlgorithm51.0.NumStability.complexHornerRunningRadius_nonneg	_private.NumStability.Source.Higham.Chapter05.Algorithm01.ComplexHorner.ErrorBounds.Theorems.0.NumStability.complexHornerRunningRadius_nonneg	NumStability.Source.Higham.Chapter05.Algorithm01.ComplexHorner.ErrorBounds.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.comparisonMatrix_abs_apply	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems.0.NumStability.comparisonMatrix_abs_apply	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.comparisonMatrix_abs_eq_two_diag_sub	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems.0.NumStability.comparisonMatrix_abs_eq_two_diag_sub	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_12_WInv_nonneg	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_12_WInv_nonneg	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_12_WMatrix_offdiag_nonpos	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_12_WMatrix_offdiag_nonpos	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_12_ZInvFormula_diag	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_12_ZInvFormula_diag	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_12_ZInvFormula_upper	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_12_ZInvFormula_upper	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_12_ZMatrix_upper	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_12_ZMatrix_upper	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_12_comparisonInv_nonneg	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_12_comparisonInv_nonneg	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_14_cancellationDelta	_private.NumStability.Source.Higham.Chapter08.Equation15.GlobalEnvelopeCounterexample.LocalCancellationResults.Theorems.0.NumStability.higham8_14_cancellationDelta	NumStability.Source.Higham.Chapter08.Equation15.GlobalEnvelopeCounterexample.LocalCancellationResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_14_cancellationLeft	_private.NumStability.Source.Higham.Chapter08.Equation15.GlobalEnvelopeCounterexample.LocalCancellationResults.Theorems.0.NumStability.higham8_14_cancellationLeft	NumStability.Source.Higham.Chapter08.Equation15.GlobalEnvelopeCounterexample.LocalCancellationResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_14_cancellationRight	_private.NumStability.Source.Higham.Chapter08.Equation15.GlobalEnvelopeCounterexample.LocalCancellationResults.Theorems.0.NumStability.higham8_14_cancellationRight	NumStability.Source.Higham.Chapter08.Equation15.GlobalEnvelopeCounterexample.LocalCancellationResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_2_ratioWitnessComparisonInv_col2_abs_sum	_private.NumStability.Source.Higham.Chapter08.Problem02.ComparisonMatrixWitness.ArbitraryRatios.Theorems.0.NumStability.higham8_2_ratioWitnessComparisonInv_col2_abs_sum	NumStability.Source.Higham.Chapter08.Problem02.ComparisonMatrixWitness.ArbitraryRatios.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_2_ratioWitnessComparisonInv_row0_abs_sum	_private.NumStability.Source.Higham.Chapter08.Problem02.ComparisonMatrixWitness.ArbitraryRatios.Theorems.0.NumStability.higham8_2_ratioWitnessComparisonInv_row0_abs_sum	NumStability.Source.Higham.Chapter08.Problem02.ComparisonMatrixWitness.ArbitraryRatios.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_2_ratioWitnessInv_infNorm_le	_private.NumStability.Source.Higham.Chapter08.Problem02.ComparisonMatrixWitness.ArbitraryRatios.Theorems.0.NumStability.higham8_2_ratioWitnessInv_infNorm_le	NumStability.Source.Higham.Chapter08.Problem02.ComparisonMatrixWitness.ArbitraryRatios.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_2_ratioWitnessInv_oneNorm_le	_private.NumStability.Source.Higham.Chapter08.Problem02.ComparisonMatrixWitness.ArbitraryRatios.Theorems.0.NumStability.higham8_2_ratioWitnessInv_oneNorm_le	NumStability.Source.Higham.Chapter08.Problem02.ComparisonMatrixWitness.ArbitraryRatios.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_2_ratioWitnessInv_row0_abs_sum	_private.NumStability.Source.Higham.Chapter08.Problem02.ComparisonMatrixWitness.ArbitraryRatios.Theorems.0.NumStability.higham8_2_ratioWitnessInv_row0_abs_sum	NumStability.Source.Higham.Chapter08.Problem02.ComparisonMatrixWitness.ArbitraryRatios.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_6_WInverseAbsVec_nonneg	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_6_WInverseAbsVec_nonneg	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_6_comparisonInverseAbsVec_nonneg	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_6_comparisonInverseAbsVec_nonneg	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_7_nonneg_sup_eq_infNormVec	_private.NumStability.Source.Higham.Chapter08.Problem07.DiagonalScaling.Results.Theorems.0.NumStability.higham8_7_nonneg_sup_eq_infNormVec	NumStability.Source.Higham.Chapter08.Problem07.DiagonalScaling.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_7_scaled_vector_bound	_private.NumStability.Source.Higham.Chapter08.Problem07.DiagonalScaling.Results.Theorems.0.NumStability.higham8_7_scaled_vector_bound	NumStability.Source.Higham.Chapter08.Problem07.DiagonalScaling.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_8_matMulVec_scaledBasis	_private.NumStability.Source.Higham.Chapter08.Problem08.SingleEntrySingularity.Results.Theorems.0.NumStability.higham8_8_matMulVec_scaledBasis	NumStability.Source.Higham.Chapter08.Problem08.SingleEntrySingularity.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_8_maxEntryNorm_pos_of_inverse	_private.NumStability.Source.Higham.Chapter08.Problem08.SingleEntrySingularity.Results.Theorems.0.NumStability.higham8_8_maxEntryNorm_pos_of_inverse	NumStability.Source.Higham.Chapter08.Problem08.SingleEntrySingularity.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_absolute_norm_vec_le_of_nonneg_le	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_absolute_norm_vec_le_of_nonneg_le	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_comparisonMatrix_eq_self_upper	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems.0.NumStability.higham8_comparisonMatrix_eq_self_upper	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_complexMatrixGramEigenvalues_eq_of_gramLin_eq_smul_id	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_complexMatrixGramEigenvalues_eq_of_gramLin_eq_smul_id	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_complexMatrixGramEigenvalues_eq_zero_of_rank_le_one	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_complexMatrixGramEigenvalues_eq_zero_of_rank_le_one	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_complexMatrixGramEigenvalues_top_eq_of_rank_le_one_of_mem_nonzero	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_complexMatrixGramEigenvalues_top_eq_of_rank_le_one_of_mem_nonzero	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_complexMatrixGramLin_eq_smul_id_of_conjTranspose_mul_self_scalar	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_complexMatrixGramLin_eq_smul_id_of_conjTranspose_mul_self_scalar	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_complexMatrixRank_rankOne_standard_le_one	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_complexMatrixRank_rankOne_standard_le_one	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_infNorm_le_of_abs_le_nonneg	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_infNorm_le_of_abs_le_nonneg	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_infNorm_le_of_nonneg_le	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_infNorm_le_of_nonneg_le	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_nonneg_real_matrix_absVec_mul_norm	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_nonneg_real_matrix_absVec_mul_norm	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_oneNorm_le_of_abs_le_nonneg	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_oneNorm_le_of_abs_le_nonneg	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_oneNorm_le_of_nonneg_le	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_oneNorm_le_of_nonneg_le	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_opNorm2_le_of_abs_le	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_opNorm2_le_of_abs_le	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_opNorm2_le_of_nonneg_le	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems.0.NumStability.higham8_opNorm2_le_of_nonneg_le	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.InverseNormResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_4_comparisonImage_nonneg_bound	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems.0.NumStability.higham8_problem8_4_comparisonImage_nonneg_bound	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_4_comparisonImage_row_eq	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems.0.NumStability.higham8_problem8_4_comparisonImage_row_eq	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embedLastZero	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_embedLastZero	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embedLastZero_apply_castSucc	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_embedLastZero_apply_castSucc	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embedLastZero_apply_last	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_embedLastZero_apply_last	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embedLastZero_injective	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_embedLastZero_injective	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embedLastZero_norm	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_embedLastZero_norm	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embeddedTopSpan	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_embeddedTopSpan	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_embeddedTopSpan_finrank	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_embeddedTopSpan_finrank	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_kahanGram_interlace_succ	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_kahanGram_interlace_succ	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_kahanSingularValue_interlace_succ	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_kahanSingularValue_interlace_succ	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_kahan_euclideanLin_embed	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_kahan_euclideanLin_embed	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_kahan_zero_eq_rankOne	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_kahan_zero_eq_rankOne	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_kahan_zero_rank_le_one	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_kahan_zero_rank_le_one	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_matrix_toEuclideanLin_ofLp	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_matrix_toEuclideanLin_ofLp	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_norm_sq_eq_sum	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_norm_sq_eq_sum	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_subspace_intersection_nonzero	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_subspace_intersection_nonzero	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_svdTailSpan	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_svdTailSpan	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_svdTailSpan_finrank	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_svdTailSpan_finrank	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_svdTailSpan_repr_eq_zero_of_lt	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_svdTailSpan_repr_eq_zero_of_lt	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_svdTopSpan	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_svdTopSpan	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_svdTopSpan_finrank	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_svdTopSpan_finrank	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_svdTopSpan_repr_eq_zero_of_lt	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_svdTopSpan_repr_eq_zero_of_lt	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_tailSpan_norm_image_le_sigma_mul_norm	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_tailSpan_norm_image_le_sigma_mul_norm	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_problem8_9_topSpan_sigma_mul_norm_le	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_problem8_9_topSpan_sigma_mul_norm_le	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_realRectToCMatrix_euclideanLin_realVec	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_realRectToCMatrix_euclideanLin_realVec	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_realRectToCMatrix_euclideanLin_realVec_square	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_realRectToCMatrix_euclideanLin_realVec_square	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_relative_infNorm_bound_of_componentwise_backward_error	_private.NumStability.Source.Higham.Chapter08.Equation02.TriangularSubstitution.RelativeInfinityNormBounds.Theorems.0.NumStability.higham8_relative_infNorm_bound_of_componentwise_backward_error	NumStability.Source.Higham.Chapter08.Equation02.TriangularSubstitution.RelativeInfinityNormBounds.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_sum_two_support	_private.NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems.0.NumStability.higham8_sum_two_support	NumStability.Source.Higham.Chapter08.Problem09.KahanSingularValues.Results.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_upperTriangularMMatrix_solution_nonneg	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems.0.NumStability.higham8_upperTriangularMMatrix_solution_nonneg	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems
_private.NumStability.Algorithms.HighamChapter8.0.NumStability.higham8_upperTriangular_erase_sum_eq_strictUpper	_private.NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems.0.NumStability.higham8_upperTriangular_erase_sum_eq_strictUpper	NumStability.Source.Higham.Chapter08.Section03.TriangularSystems.ComparisonConditioningResults.Theorems
_private.NumStability.Algorithms.HighamChapters1To9SourceClosure.0.NumStability.higham8_18_fanIn7AbsApply_nonneg	_private.NumStability.Source.Higham.Chapter08.Equation18.FanInExecutor.FirstOrderForwardError.0.NumStability.higham8_18_fanIn7AbsApply_nonneg	NumStability.Source.Higham.Chapter08.Equation18.FanInExecutor.FirstOrderForwardError
_private.NumStability.Algorithms.Horner.0.NumStability.fl_hornerDerivativeStep_backward_algebra_cons	_private.NumStability.Algorithms.PolynomialEvaluation.DerivativeEvaluation.ErrorBounds.0.NumStability.fl_hornerDerivativeStep_backward_algebra_cons	NumStability.Algorithms.PolynomialEvaluation.DerivativeEvaluation.ErrorBounds
_private.NumStability.Algorithms.Horner.0.NumStability.fl_hornerDerivativeStep_backward_algebra_nil	_private.NumStability.Algorithms.PolynomialEvaluation.DerivativeEvaluation.ErrorBounds.0.NumStability.fl_hornerDerivativeStep_backward_algebra_nil	NumStability.Algorithms.PolynomialEvaluation.DerivativeEvaluation.ErrorBounds
