baseline_owner_module	baseline_declaration_name	visibility	kind	baseline_order	destination_module	route_class	normalization_decision
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.ComponentwiseBackwardError.recOn	public	definition	13	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.ComponentwiseBackwardError.ΔA	public	definition	14	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.ComponentwiseBackwardError.ΔA_bound	public	theorem	15	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.ComponentwiseBackwardError.Δb	public	definition	16	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.ComponentwiseBackwardError.Δb_bound	public	theorem	17	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.ResidualError	public	inductive	18	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.ResidualError.bound	public	theorem	19	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.ResidualError.casesOn	public	definition	20	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.ResidualError.mk	public	constructor	21	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.ResidualError.rec	public	recursor	22	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.ResidualError.recOn	public	definition	23	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec	public	inductive	24	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.bound	public	theorem	25	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.casesOn	public	definition	26	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.ctorIdx	public	definition	27	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.exact	public	theorem	28	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.mk	public	constructor	29	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.mk.inj	public	theorem	30	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.mk.injEq	public	theorem	31	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.mk.noConfusion	public	definition	32	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.mk.sizeOf_spec	public	theorem	33	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.noConfusion	public	definition	34	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.noConfusionType	public	definition	35	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.rec	public	recursor	36	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.recOn	public	definition	37	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.solve	public	definition	38	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.SolverSpec.ΔA	public	definition	39	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.abs_add_three_le	public	theorem	40	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.conventional_residual_error	public	theorem	41	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.fl_residual	public	definition	42	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.linear_contraction	public	theorem	43	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.linear_contraction_steady_state	public	theorem	44	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.lu_refinement_backward_stable	public	theorem	45	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.lu_refinement_contraction_nonneg	public	theorem	46	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.lu_solve_to_solver_bound	public	theorem	47	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.matLe	public	definition	48	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.one_step_backward_error_contraction	public	theorem	49	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.one_step_refinement_error_identity	public	theorem	50	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.one_step_residual_bound	public	theorem	51	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.r_hat_abs_bound	public	theorem	52	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.refinement_backward_error_sigma	public	theorem	53	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.refinement_d_hat_abs_le	public	theorem	54	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.refinement_forward_error_bound	public	theorem	55	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.refinement_residual_in_terms_of_x1	public	theorem	56	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.refinement_two_gamma_bound	public	theorem	57	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	NumStability.vecLe	public	definition	58	NumStability.Algorithms.LinearSystems.IterativeRefinement.Core	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.BackwardError	NumStability.doolittle_solve_backward_error	public	theorem	1	NumStability.Algorithms.LinearSystems.LU.Doolittle.BackwardError	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	NumStability.DoolittleLU	public	inductive	1	NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	NumStability.DoolittleLU.L_computed	public	theorem	2	NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	NumStability.DoolittleLU.L_diag	public	theorem	3	NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	NumStability.DoolittleLU.L_upper_zero	public	theorem	4	NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	NumStability.DoolittleLU.U_computed	public	theorem	5	NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	NumStability.DoolittleLU.U_lower_zero	public	theorem	6	NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	NumStability.DoolittleLU.casesOn	public	definition	7	NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	NumStability.DoolittleLU.mk	public	constructor	8	NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	NumStability.DoolittleLU.rec	public	recursor	9	NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	NumStability.DoolittleLU.recOn	public	definition	10	NumStability.Algorithms.LinearSystems.LU.Doolittle.Basic	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLAbsBudget	public	definition	1	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLAbsBudget_le_compression_of_component_dominance	public	theorem	2	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLExactTarget	public	definition	3	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLExactTargetEntryResidualBudget	public	definition	4	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLExactTargetNumeratorResidualBudget	public	definition	5	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLExactTarget_abs_le_source_plus_productAbs	public	theorem	6	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLExactTarget_entry_residual_abs_le_of_literal	public	theorem	7	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLExactTarget_gap_excess_nonpos	public	theorem	8	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLExactTarget_gap_false_of_positive_excess	public	theorem	9	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLExactTarget_numerator_gap_excess_nonpos	public	theorem	10	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLExactTarget_numerator_gap_false_of_positive_excess	public	theorem	11	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLExactTarget_numerator_residual_abs_le_of_literal	public	theorem	12	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLNumeratorAbs	public	definition	13	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLNumeratorAbs_le_of_exact_product_numerator_margin	public	theorem	14	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLProductAbs	public	definition	15	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLProductAbs_le_of_exact_product_margin	public	theorem	16	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLRoundedProductAbsSum_le_one_add_u_productAbs	public	theorem	17	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLWorkAbs	public	definition	18	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleLWorkAbs_le_of_exact_product_margin	public	theorem	19	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleUAbsBudget	public	definition	20	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleUAbsBudget_le_compression_of_component_dominance	public	theorem	21	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleUExactTarget	public	definition	22	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleUExactTargetResidualBudget	public	definition	23	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleUExactTarget_abs_le_source_plus_productAbs	public	theorem	24	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleUExactTarget_gap_excess_nonpos	public	theorem	25	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleUExactTarget_gap_false_of_positive_excess	public	theorem	26	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleUExactTarget_residual_abs_le_of_literal	public	theorem	27	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleUProductAbs	public	definition	28	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleUProductAbs_le_of_exact_product_margin	public	theorem	29	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleURoundedProductAbsSum_le_one_add_u_productAbs	public	theorem	30	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleUWorkAbs	public	definition	31	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	NumStability.doolittleUWorkAbs_le_of_exact_product_margin	public	theorem	32	NumStability.Algorithms.LinearSystems.LU.Doolittle.Budgets	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate	public	inductive	1	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.L_abs_residual	public	theorem	2	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.L_budget_le_compression	public	theorem	3	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.L_diag	public	theorem	4	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.L_entry_eq	public	theorem	5	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.L_upper_zero	public	theorem	6	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.U_abs_residual	public	theorem	7	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.U_budget_le_compression	public	theorem	8	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.U_entry_eq	public	theorem	9	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.U_lower_zero	public	theorem	10	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.casesOn	public	definition	11	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.mk	public	constructor	12	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.of_literal_doolittle_component_dominance	public	theorem	13	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.of_literal_doolittle_exact_product_margins	public	theorem	14	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.of_literal_doolittle_exact_product_numerator_margins	public	theorem	15	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.of_literal_doolittle_source_budgets	public	theorem	16	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.rec	public	recursor	17	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.recOn	public	definition	18	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopAbsBudgetCertificate.to_denseLoopCertificate	public	theorem	19	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopCertificate	public	inductive	20	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopCertificate.L_diag	public	theorem	21	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopCertificate.L_entry_eq	public	theorem	22	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopCertificate.L_residual_compression	public	theorem	23	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopCertificate.L_upper_zero	public	theorem	24	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopCertificate.U_entry_eq	public	theorem	25	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopCertificate.U_lower_zero	public	theorem	26	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	NumStability.DoolittleDenseLoopCertificate.U_residual_compression	public	theorem	27	NumStability.Algorithms.LinearSystems.LU.Doolittle.Certificates	reusable	preserve_name_and_signature
