baseline_owner_module	baseline_declaration_name	visibility	kind	baseline_order	destination_module	route_class	normalization_decision
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.of_transpose_rectMatMulVec_injective	public	theorem	22	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.rectGram_det_ne_zero	public	theorem	23	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.rightInverse	public	definition	24	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.rightInverse_spec	public	theorem	25	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.square_lseStackedFullColumnRank	public	theorem	26	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.square_rectMatMulVec_injective	public	theorem	27	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8ABplus_eq_A_APplus_A_Bplus_add_A_BAplus	public	theorem	28	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8AP_perturbed_unconstrained_minimizer_of_lse_minimizer	public	theorem	29	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8AP_unconstrained_minimizer_lifts	public	theorem	30	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8AP_unconstrained_minimizer_of_lse_minimizer	public	theorem	31	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8A_BAplus_apply	public	theorem	32	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8BAplus_apply	public	theorem	33	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8Projection_apply_of_constraint	public	theorem	34	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8Projection_apply_perturbed_feasible_difference	public	theorem	35	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8Projection_constraint_vec_zero	public	theorem	36	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8Projection_constraint_zero	public	theorem	37	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8Projection_feasible_step	public	theorem	38	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8Projection_vec_idempotent	public	theorem	39	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_difference_eq_action_minus_constraint_correction	public	theorem	40	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_difference_eq_of_perturbed_higham_residual_eq	public	theorem	41	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_difference_eq_of_perturbed_residual_eq	public	theorem	42	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_difference_eq_of_same_higham_residual_eq	public	theorem	43	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_left_inverse_on_nullspace_of_MP_gram_projection_lseStackedFullColumnRank	public	theorem	44	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_left_inverse_on_nullspace_of_MP_gram_projection_nullIntersection	public	theorem	45	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_left_inverse_on_nullspace_of_MP_matrix_range_null_nullIntersection	public	theorem	46	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_left_inverse_on_nullspace_of_MP_projection_range_nullIntersection	public	theorem	47	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_left_inverse_on_nullspace_of_MP_transpose_range_lseStackedFullColumnRank	public	theorem	48	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_left_inverse_on_nullspace_of_MP_transpose_range_null_nullIntersection	public	theorem	49	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_left_inverse_on_nullspace_of_gram_MP_gram_projection_nullIntersection	public	theorem	50	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_left_inverse_on_nullspace_of_gram_MP_matrix_range_null_nullIntersection	public	theorem	51	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_left_inverse_on_nullspace_of_gram_MP_projection_range_nullIntersection	public	theorem	52	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_left_inverse_on_nullspace_of_gram_MP_transpose_range_null_nullIntersection	public	theorem	53	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_AP_transpose_constraint_annihilates_of_projection_symmetric	public	theorem	54	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_APplus_AP_eq_projection_of_MP_gram_projection_lseStackedFullColumnRank	public	theorem	55	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_APplus_AP_eq_projection_of_MP_transpose_range_lseStackedFullColumnRank	public	theorem	56	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_APplus_AP_eq_projection_of_MP_transpose_range_nullIntersection	public	theorem	57	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_APplus_AP_eq_projection_of_gram_MP_gram_projection_lseStackedFullColumnRank	public	theorem	58	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_APplus_constraint_annihilates_of_projection_range	public	theorem	59	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_APplus_projection_range_of_MP_transpose_range	public	theorem	60	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_APplus_projection_range_of_constraint_annihilates	public	theorem	61	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_gram_APplus_constraint_annihilates_of_AP_transpose_constraint	public	theorem	62	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_gram_APplus_constraint_annihilates_of_projection_range	public	theorem	63	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_perturbed_feasible_difference_decomp	public	theorem	64	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_perturbed_feasible_point_action_decomp	public	theorem	65	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_perturbed_feasible_point_decomp	public	theorem	66	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_perturbed_feasible_residual_decomp	public	theorem	67	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_perturbed_feasible_residual_decomp_BAplus	public	theorem	68	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_action_of_MP_gram_projection_lseStackedFullColumnRank	public	theorem	69	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_action_of_MP_transpose_range_lseStackedFullColumnRank	public	theorem	70	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_difference_eq_APplus_of_MP_gram_projection_lseStackedFullColumnRank_reduced_difference_eq	public	theorem	71	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_difference_eq_APplus_of_MP_gram_projection_nullIntersection_reduced_difference_eq	public	theorem	72	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_difference_eq_APplus_of_MP_matrix_range_null_nullIntersection_reduced_difference_eq	public	theorem	73	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_difference_eq_APplus_of_MP_projection_range_nullIntersection_reduced_difference_eq	public	theorem	74	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_difference_eq_APplus_of_MP_transpose_range_lseStackedFullColumnRank_reduced_difference_eq	public	theorem	75	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_difference_eq_APplus_of_MP_transpose_range_null_nullIntersection_reduced_difference_eq	public	theorem	76	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_difference_eq_APplus_of_perturbed_higham_residual_eq	public	theorem	77	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_difference_eq_APplus_of_reduced_difference_eq	public	theorem	78	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_difference_eq_APplus_of_same_higham_residual_eq	public	theorem	79	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_difference_eq_gram_APplus_of_matrix_range_null_nullIntersection_reduced_difference_eq	public	theorem	80	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_difference_eq_gram_APplus_of_projection_range_nullIntersection_reduced_difference_eq	public	theorem	81	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_projected_difference_eq_gram_APplus_of_transpose_range_null_nullIntersection_reduced_difference_eq	public	theorem	82	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_rectMoorePenrosePseudoinverse_AP_of_gram_det_ne_zero	public	theorem	83	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_APplus_of_MP_gram_projection_lseStackedFullColumnRank_perturbed_higham_residual_eq	public	theorem	84	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_APplus_of_MP_gram_projection_lseStackedFullColumnRank_reduced_difference_eq	public	theorem	85	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_APplus_of_MP_gram_projection_lseStackedFullColumnRank_same_higham_residual_eq	public	theorem	86	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_APplus_of_MP_gram_projection_nullIntersection_reduced_difference_eq	public	theorem	87	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_APplus_of_MP_matrix_range_null_nullIntersection_reduced_difference_eq	public	theorem	88	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_APplus_of_MP_projection_range_nullIntersection_reduced_difference_eq	public	theorem	89	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_APplus_of_MP_transpose_range_lseStackedFullColumnRank_reduced_difference_eq	public	theorem	90	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_APplus_of_MP_transpose_range_lseStackedFullColumnRank_same_higham_residual_eq	public	theorem	91	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_APplus_of_MP_transpose_range_null_nullIntersection_reduced_difference_eq	public	theorem	92	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_APplus_of_perturbed_higham_residual_eq	public	theorem	93	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_APplus_of_reduced_difference_eq	public	theorem	94	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_APplus_of_same_higham_residual_eq	public	theorem	95	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_gram_APplus_of_matrix_range_null_nullIntersection_reduced_difference_eq	public	theorem	96	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_gram_APplus_of_projection_range_nullIntersection_reduced_difference_eq	public	theorem	97	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_solution_difference_eq_BAplus_add_gram_APplus_of_transpose_range_null_nullIntersection_reduced_difference_eq	public	theorem	98	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.theorem20_8_vecNorm2_solution_difference_residual_forcing_le	public	theorem	99	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.transpose_mgs_norm_ne_zero	public	theorem	100	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.transpose_mgs_stage0_norm_ne_zero	public	theorem	101	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEFullRowRank.transpose_rectMatMulVec_injective	public	theorem	102	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSENullIntersectionTrivial	public	definition	103	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSENullIntersectionTrivial.iff_lseStackedFullColumnRank	public	theorem	104	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.LSEStackedFullColumnRank	public	definition	105	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.complexMatrixOp2_realRectToCMatrix_pos_of_rect_has_left_inverse	public	theorem	106	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.complexMatrixOp2_realRectToCMatrix_pos_of_rect_left_inverse	public	theorem	107	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.diag_ne_zero_add_of_entrywise_abs_le_mul_abs_of_factor_lt_one	public	theorem	108	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.diag_ne_zero_of_lower_triangular_det_ne_zero	public	theorem	109	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.exists_orthogonal_completion_bottom_reversed_columns	public	theorem	110	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.exists_orthogonal_completion_tall_qr_block	public	theorem	111	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.exists_transpose_tall_qr_of_mgs	public	theorem	112	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.exists_transpose_tall_qr_of_mgs_orthonormal	public	theorem	113	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.exists_unique_isLSEMinimizer_iff_lseStackedFullColumnRank_of_exists	public	theorem	114	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.exists_unique_isLSEMinimizer_iff_nullIntersectionTrivial_of_exists	public	theorem	115	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.finAddAssocEquiv	public	definition	116	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.finAddCommEquiv	public	definition	117	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.finPermMatrix	public	definition	118	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.finPermMatrix_orthogonal	public	theorem	119	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.frobNormRect_bottomRows_le	public	theorem	120	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.frobNormRect_lseStackedMatrix_le_add	public	theorem	121	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.frobNormRect_trailingCols_le	public	theorem	122	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.frobNormRect_zeroLeftCols_append	public	theorem	123	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.frobNormRect_zeroRightCols_append	public	theorem	124	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.frobNormRect_zeroTopRows_append	public	theorem	125	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.frobNormSqRect_bottomRows_le	public	theorem	126	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.frobNormSqRect_lseStackedMatrix	public	theorem	127	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.frobNormSqRect_trailingCols_le	public	theorem	128	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.isLSEMinimizer_empty_constraints_iff	public	theorem	129	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.isLSEMinimizer_iff_exists_lagrange_normal_equations_of_fullRowRank	public	theorem	130	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.isLowerTriangular_matTranspose_of_isUpperTriangular	public	theorem	131	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.linearMapBasisMatrix	public	definition	132	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.linearMap_apply_eq_rectMatMulVec_basisMatrix	public	theorem	133	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.linearMap_vecNorm2_le_complexMatrixOp2_basisMatrix	public	theorem	134	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lsQRTallBlock_zero	public	theorem	135	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseConstraintLinearMap	public	definition	136	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseConstraintResidual	public	definition	137	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseEliminationBackSubstitution	public	definition	138	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseEliminationBackSubstitution_eq_of_block_constraint	public	theorem	139	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseEliminationBlockConstraint_eq_qtd_of_left_inverse	public	theorem	140	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseEliminationBlockMatrix	public	definition	141	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseEliminationBlockMatrix_mulVec	public	theorem	142	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseEliminationObjective_eq_reduced	public	theorem	143	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseEliminationReducedAction	public	definition	144	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseEliminationReducedObjective	public	definition	145	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseEliminationReducedRhs	public	definition	146	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseEliminationResidual_eq_reduced	public	theorem	147	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseStackedFullColumnRank_empty_constraints_iff	public	theorem	148	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseStackedMatrix	public	definition	149	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseStackedMatrix_add	public	theorem	150	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseStackedMatrix_mulVec	public	theorem	151	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.lseStackedMatrix_mulVec_eq_zero_iff	public	theorem	152	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.matMulRectLeft_finPermMatrix	public	theorem	153	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.problem20_11_unconstrained_firstOrderRHS_eq	public	theorem	154	-	retain_document	-
NumStability.Algorithms.LinearSystems.LeastSquares.Equality.Basic	NumStability.real_le_div_one_sub_of_le_mul_add	public	theorem	155	-	retain_document	-
