path	preimage_blob_oid	preimage_sha256	postimage_sha256
NumStability/Algorithms/Cholesky/Higham11BunchKaufmanSourceCorrection.lean	89c436b2a0b7d50de240b93fb6ab8abae1b4c610	DED10617B9A6A074486A78120F990EB05CF52705FFD62A39EF42E0EBF81E48BE	26E7D9F8A1DC6D83C6B12870889CDE7FBDC7F50C242017D0674195A0BCF7514B
NumStability/Algorithms/Cholesky/Higham11BunchSharpGrowthBridge.lean	be177b84d6ee1f5d9f6b2ddf3f458f6ac6394ae6	47324DD8E43054969172E04ACF0CAD108017ACC593F2AC11623FE770A78A6990	2D8213242EFD40C51F94F4901D118238E3F02FE2315D5D8B15244077D5FF40C7
NumStability/Algorithms/Cholesky/Higham11BunchTraceHadamard.lean	7c4edc50a7196d623c5647fe9a359ed1cf3b45c0	CB00BCF996B11765F3CBE40BB7471042B9866F84A5223118D0F9F15BB08644BD	A7046BADB8899F1B522149F65364CF568C061D980F641865B90205FD920706F0
NumStability/Algorithms/Cholesky/Higham11Chapter9ActualExecutorBridge.lean	96df690fb445f2c0ef2e2eb052c88210ade42fd6	718D759946723A846ACED9C03B2F6226C1B8B01200B0F74319897AE2AD75A048	6B3A4CD0D76F0A474ABFE57291A70D8ADE039ABB343BB7D99B508B58D8209AF3
NumStability/Algorithms/Cholesky/Higham11Chapter9BridgeClosure.lean	52d96c3a66681473a1e28c599a66bc39390a7fa9	B7D02671E9F22AA87FA79DD86585DA012924C1F6E49D0E2BA435543D436DD672	8AADDB9D82BF61DAED365E46A4068DABBB8A9BC7653BC94BAD2994455FF75576
NumStability/Algorithms/Cholesky/Higham11RookExactTrace.lean	5896efc6c039ba922a6883126c4d15981e10d53c	C40199FCA246A8A242B34080A1982EE8FB6164E7B0E29413FAF168DDDB8E924A	98A20E51A50A8D2B028EBD559AAF07196BBE89E075AEA75AA24F7CDEF89FF5EE
NumStability/Algorithms/Cholesky/Higham11RookExecutorAdapter.lean	173c1606f7e2c13dc39f936f74d95a749a6a98ce	DFD43029596A064D0F0CDD1800A14C37791189C8545B510F9B4DBED71D02748B	B7B9EBD4F0CAFE6E57D33AB57ED9967E430E016529DAD89863A57BB44EEC5763
NumStability/Algorithms/Cholesky/Higham11RookRoundedGap.lean	0095bbf6def58fe5e160d4c7f09340a305fa32a1	2FA622C909A58EF3B005BCDB4BA5EDBBBE5C097C92892A8B649F63CBC6520D66	5DDE4668A432E83C68FC580001F7FB44BFE467F7DF63C6445B8273F1911D8A23
NumStability/Algorithms/Cholesky/Higham11RookSourceClosure.lean	ef49116e2e0b75ab9add181acb67bbf1fd99d81f	9692A20462B9BBDEA9682FDACBA2A0886A2A6F021362BB37E2C1499E1B551285	A0028CF67D029930F27E03D6C8861DE292567A3B66A8148CC28EB257996F2908
NumStability/Algorithms/Cholesky/Higham11SkewActualSelector.lean	8a08da7f52e9479733d4d5797d8bee909ec8f0c9	A5610E954F56E607F5B896AF0239E30D0C65B9B383C1B4E87E094A52E3881E3B	32382CE232F0674286504D1BBC3CE4A5B586651FF3EB1E4F04EAA9D8291C9CBC
NumStability/Algorithms/Cholesky/Higham11SkewExactTrace.lean	dc67216cec853cf083bf136c47c3534beb3fff69	0E923F7261D377ACF030D6BFF09ED347A72F839B998703FEF3790E629D3DB90B	FAC11D4409AA974CA7BBA480CE2C6DB377196E6924F49DED621166FAF0A3376B
NumStability/Algorithms/Cholesky/Higham11SkewSourceCorrection.lean	5f3d7e4d63ad7348dc270fd18be02c3cdec2ab2f	E5008C68E747BC2157B5F3627A29464473A0E24FCE16C42767AAA9B77C38CBAA	65017410295F403A7A634FF1992CD42A79CFC8ED4A538074F9944A77D002032F
NumStability/Algorithms/HighamChapter9Theorem914Actual.lean	cbaa568255595929351c3085c899f019875e2180	44E478AF9F403E04FB0DA2BE7A2D1F733429E5A62EDACA6F5FC5BB9EE7F33106	4C57173EDE9E42BCBB89E0B4CC883DB92BC0B4F71024F58BB15D4F796FEC6E22
NumStability/Algorithms/HighamChapter9Theorem914DiagDominant.lean	a8a6b702d1f2842b0fec7ecaae5cd66c1d2f0699	4E3910CA6691344E1838ECA3DEBB7B324616C13CEF52708940A631F89D5F33AE	9C226B65401500BB334C8435376F2A59A27D3391913704EEF753390BADEFE177
NumStability/Algorithms/HighamChapter9Theorem914Primitive.lean	e592b343cc28f28cc4de276ef3515c619a3f5c37	8835739765C1C5CF51B8438A8B6DA1DAB2D44C00089509D5C787511A5F373D10	9A8ADE88A14BE19C8542474301BD83E53E474AFE795F85DFCCFB82E7CF9EBB80
NumStability/Algorithms/LeastSquares/Higham20ZeroDeltaB.lean	ef8b32c967f00438f1e760563db8f3f959a45d74	A3FC710D5E3ECF964F4171ADD37D34E490E8FBFAA0D89AE914DE00C97EF9D883	94B15843AA4AAF77A297FE28C9306531CF2DFD1EEA3B08486894E061F90408D7
NumStability/Algorithms/LinearSystems.lean	a59d3fc792897195032e1348c2f567775e2dfbb8	4F731BD663A1F1C64DAD9C07C2833BEEA515E2A691B8F13FE123451168ED030C	6CCD8EC7D31F826F50C51C027C2D6CBCF9A1F4BDB2951134FC1CF546C92DC28F
NumStability/Algorithms/LinearSystems/Underdetermined/SeminormalEquations/QRTransfer/EnvelopeTransfer.lean	ad882d8e808665435f01047dca0899cc39d5e29a	BC9F996ABE5CBE0473D39CC0593DFCB400A6D154795BE3F2932CA41CFE25D927	EA6D6B810D3B4F33345937EFF43490E43E9664A6A5EE1A24A4869D01A7CAA27D
NumStability/Algorithms/Sylvester.lean	67a7d50ec8719ada03bd78a513ac2efb64c7e4d4	BD05C8A96EF2225895F73F290F27306A237B7F3D9D8477CEE363112A1042DF2A	48DDCE0EF3C808EE05F2E253C2E581DA534D07894E47D2010B98C467C28DFE73
NumStability/Analysis.lean	51072bb1614776bfebebb719c38c6b97ba2ab6e3	C08130D47E8150AA005567C3C9C6512E6CEA018AEA2D783099065B1537966B63	A951D539C011FD56D7D0E89A655E4DE07E4364AEBFA96A9651BAB9B631798521
NumStability/Source/Higham/Chapter09.lean	cec15f6abe1f264766b2212c2fec7e915e309d80	9C9E285B08A018A7043FF643C459B9825D6569099110165FA6FAD92B69698C34	C408C081D707FD8AFB7E13432949A6F2A45508A7E91EE7618D0AE98962306700
NumStability/Source/Higham/Chapter11.lean	5644283dd00c6ee698d2359016dc6294e455c4b1	48DAD23FFF657909C49B176FEF0422FEF1F8D61BA2D1B0FB2536EFA4ADAB65DF	64129076DB72A9962E92AE7E323CDDAFA126B07A0454E5D94B4345BE2C6BAAF7
NumStability/Source/Higham/Chapter11/BunchTridiagonalActualSolve.lean	cb1b1b81d08bc235175b9e3b4655d701fd95bbb0	97C37919A0A7AB1C7A07E87AA78ABAE648D543E19C56AB623EE9F511F84EF226	E620AC70F2C878F1162AA4F642C829903FB2D5821DE83FCBEFA41E656C0BD5A0
NumStability/Source/Higham/Chapter16/Section02/BartelsStewart/Equation09/Assembly.lean	796d9b55e4d2ccb6cd2a8d71926d3b6fbf65c5ec	60C927F8DF847DA4B5651AAEA5CE8168392CCB364051C412DD67FA3AE64FCF40	663351018B4B9EDAD24AB3CEAE27DD36E2B5604EA993B036F485A4845A5C78AC
NumStability/Source/Higham/Chapter16/Section02/BartelsStewart/Equations04To08/Spectrum.lean	4fe7476e139f0a0013a0de9889df905e16bb4817	DDCCF2F08CBF3A4ED39C171A2A282B668C6778D575D0268AA7D912EE1B962FD7	FE6A3BDD2CF05ADFD6AF4E57F503C24960A6B59527B27BBD95313ADFABDC8F49
NumStability/Source/Higham/Chapter16/Section03/PerturbationAndConditioning/SigmaMinCorollaries/SylvesterPerturbation.lean	f770ea58c74a330090518a7c3022e3192e400c83	E0159AE451D732DCE728A3C1D6F56F8D6AC005F81B0900CBF9FEA6BD285E854D	B0AAB5BAB4861F8E5A296F0FBCBBCD546E859FF8ED14FAD31DE48911E74A16CC
NumStability/Source/Higham/Chapter16/Section03/PerturbationAndConditioning/SigmaMinCorollaries/Vectorized.lean	fa0094a81a5587a7d8bf065ca9fb3c5f884dd447	C7317164B4DD617D65ADE1DE87217DE107290C29C13BA17E86F86F15A276600C	3586EACC319E783460C31CFBE898B9A76BAC4B133141FE04D773187083864197
NumStability/Source/Higham/Chapter20/Theorem03/ZeroDeltaB.lean	055e38bc391e2bf5115079abce518ccad281d8df	6BCB33EE75EFEAF143E128BD6E3BEB6E970495BC81AAFDA3F968B88EED86BD7E	EFEC4233F5DA43C45AC813F0167D0A7230B8C19849FA4A5BB41E000974ED873D
NumStability/Source/Higham/Chapter21.lean	df0c3ca0c92260450fa8085e81488d7e9aa91b92	58292FA7D8444F046D559EE4A67750AC79B50BFD59D8A9B6C9EF5E65F457DA3D	DB89735E229B81D41EE57F88ABC83CAAB8D222F01458CC4AE3A6454CC86EB154
NumStability/Source/Higham/Chapter21/Equation10/Closure.lean	aaf8aa2b945485c9c7374b6406c8fe99646d9da6	A84F4AA22253D38933A401E1A94D9EE08D54F51A229227A7B538591A2FE8CF85	054B8AAB1EC3CC3AC373F598CDB3E4C3DC9EF3C5CBFC4916209A0427BEEEE9BE
NumStability/Source/Higham/Chapter21/Equation11/ActualOutput.lean	8d18e2c6aae8b0aff553d298d6032047327e8d9c	B85FC9E66306474559B30C910C500D3C12C5074236A746367EEFD73452086AB2	CB6DCE5CAD0BB2817C7B3B3D1B1628B563FF31DE98312FECB7774889CD7185FB
NumStability/Source/Higham/Chapter21/Equation11/Closure.lean	53a54987e7ab37b27f63989f72eb38acb23e5ac2	D8CC08150787C7612ADA8FD82C28903381D87158C34DEB000364D18AA3CCB692	FAC3BB0F97BEBD9CFBF3C5F5385265B096CB88375DC7375DD67330649556C073
NumStability/Source/Higham/Chapter21/RowScalingInvariance.lean	5d40d1a339bb4fd899eb8a7ea4c0606a52057fb7	8D470A719DA3A708542301FC24169BA822D487D387FD53D4E6A51FD7F079A0B3	0B8EE7236E6FD680274599E57A45FA5686871F701C85A2AA00B89B43E32CBD55
NumStability/Source/Higham/Chapter21/Theorem03/Attainment.lean	c96f016f179e4630d3748b39fbbc502f6bdcd8f3	6955DA69FA7B1AF9BDB414BB4CC158133FF0159D0C98E04CB1D499F8A45FFEDD	9A2A99BA7C1A0C55DB7D493166AFF1AE8DD1807BB94AF5BA5D0425782ABA51D8
NumStability/Source/Higham/Chapter21/Theorem04/GivensQMethod/Closure.lean	1ba903158ead18b1f13bbc36b1e8995412f4acbb	199446C464A509446C5E48C6A3161058E070C51A923E4E26BE52EE4937ADDC54	759899679A83F713203B7D10AA5A2D36DE17A3395F08BE9EEC34CF522471FCF9
NumStability/Source/Higham/Chapter21/Theorem04/ModifiedGramSchmidtQMethod/RoundedReplay.lean	927294f7f9c2eca1ec6e06f04115a17e1eda72bd	77681B0B477CB12490C5EA9FC7BB3F2ABB5987C51CEC4D003227ABD8AD91F3CA	F5E4C0BD801AD6C0E416AFCAF197486B70652B4BA9121B2102DC1EEE468EB084
NumStability/Source/Higham/Chapter21/Theorem04/RowwiseBackwardError.lean	a3d3555e58d46d520fa7dbcc358b0a371b6367b8	47957CFD4B879717322928415D9397E826DF2379B2FCD18D00A3CFFF7663C723	CB5733E37D31ECF70A4DC509ED1F94CC3FEAAA0520E58F08B9C3FA477BC10695
NumStability/Source/Higham/Chapter21/Theorem04/SeminormalEquations/ActualOutput.lean	a6b8bd4b18e6f874cdddfed8e41c7f8710329146	F93CE3320BB0406BD4DA9FA3EDDA8D09314E6CF1A615BC60BA2E4D631C1A319B	7F94AA0E5F7442E440D6E7C80B6F23038FD362435CB7E8BA26C5936881B14949
NumStability/Source/Higham/Chapter21/Theorem04/SeminormalEquations/Closure.lean	8e4ba8979d957df0167d282c636bb11f458f3bd3	B476CE314857A5DFF3BF11F5CB29BA5560103C0CC244CB882B1F6F5C23AF71DD	B3E71593DD6352B6189B5B32D14263783AA8237AD811714B0D6ACA0BFBB75A56
NumStability/Source/Higham/Chapter21/Theorem04/SeminormalEquations/EnvelopeTransfer.lean	b25cbc94771f000322e882c7f00d4128718af104	3AC4045A67F97326D9FA50658F0D8C5E54E896C6C49DC5F830DC7762808BC1FA	1CD03DE11447405BB55400C45FEC29AB3B3083AD8CE633BA6AE8B30CA2696461
NumStability/Source/Higham/Chapter21/Theorem04/SeminormalEquations/Uniform.lean	4b22bc9bd49997723066cf5ed3b10a86fda7a17c	31C5EB43EA9E36BC0068903B234CEB39293D5C073E11E5D232D538D483666C1B	EE1D6CF62DEA87FE8EFCAF2598B589F3A5BB5E627D3D478DA7BF3231C02322E5
NumStability/Source/Higham/Chapter21/Theorem04/SourceClosure/SourceClosure.lean	ff551f3c11064e7deef996f96b213e4e86c82db8	C4A42600EBC35EE9EE97609FEFDC9A7A106972371F0EB0118815DD2DCD4FAE8C	C95AB33F153FCAC11548833D873CAC4CB0E61FB144864051AA6471207A8AA3D7
NumStabilityTest.lean	f8d1c0fefe3159b769309c882bab37baffb98b92	00FB2E32C7AD71B5EC3A1A198484CACCD59B8BA18D18B830EE75903714AF4FF1	C5200B8A37338AC050E61787EEF9E4E50DA3027C1F457EF38D7A2F4EF4D15283
docs/architecture/COMPATIBILITY.md	6471e29b6e463f3c4ea0d1be7cda424b18431f40	5E2825D74384FE85B4F0DEF2FD871653C3874ECCDC1BB4B29092D2B7E2CCF491	65206F1B0D98F40822E350FC81EF7D3925E656B9D28181F253B83C885F012FB4
docs/architecture/layout-exceptions.json	0b75d46ea5c2a81c3b15f4189350f1eae5bce21f	9DE6FDD7E0389D21CCD0C9181580BF23D19636A09F909042F460F525D60C561E	C6FE5BB2792D9CF841E4BB3BD795D5BB7E5834138475762EF07E70E57BE50977
docs/architecture/tiers.json	fa3152044960a5b5823d9504b298c9cb107397ed	3672CAC50274C041FB00BD0EC31EA9CACFFFAB981E121F5AD60B9AAE0101C2E9	B6CC7F8E85645D178CE459663B729D9741B824DE41B40EB0E2CFCF371AF24A48
