baseline_owner_module	baseline_declaration_name	visibility	kind	baseline_order	destination_module	route_class	normalization_decision
NumStability.Algorithms.StationaryIteration	_private.NumStability.Algorithms.StationaryIteration.0.NumStability.matMul_matSub_id_left	private	theorem	23	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.Projectors.FixedRange	reusable	reviewed_reusable_projector_closure
NumStability.Algorithms.StationaryIteration	_private.NumStability.Algorithms.StationaryIteration.0.NumStability.matMul_matSub_id_matSub_id	private	theorem	24	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.Projectors.FixedRange	reusable	reviewed_reusable_projector_closure
NumStability.Algorithms.StationaryIteration	_private.NumStability.Algorithms.StationaryIteration.0.NumStability.matMul_matSub_id_right	private	theorem	25	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.Projectors.FixedRange	reusable	reviewed_reusable_projector_closure
NumStability.Algorithms.StationaryIteration	_private.NumStability.Algorithms.StationaryIteration.0.NumStability.residualSigmaTsum_entry_le_of_real_diagonalization	private	theorem	26	NumStability.Source.Higham.Chapter17.Results.Equation20.DiagonalizableBounds	source	reviewed_equation20_closure
NumStability.Algorithms.StationaryIteration	_private.NumStability.Algorithms.StationaryIteration.0.NumStability.residual_geometric_partial_le_ratio	private	theorem	27	NumStability.Source.Higham.Chapter17.Results.Equation20.DiagonalizableBounds	source	reviewed_equation20_closure
NumStability.Algorithms.StationaryIteration	_private.NumStability.Algorithms.StationaryIteration.0.NumStability.residual_term_entry_abs_le_of_real_diagonalization	private	theorem	28	NumStability.Source.Higham.Chapter17.Results.Equation20.DiagonalizableBounds	source	reviewed_equation20_closure
NumStability.Algorithms.StationaryIteration	_private.NumStability.Algorithms.StationaryIteration.0.NumStability.singularErrorSourceTerm_term_eq	private	theorem	29	NumStability.Source.Higham.Chapter17.Results.Equation29.SingularBounds	source	reviewed_equation29_closure
NumStability.Algorithms.StationaryIterationDrazin	NumStability.W_mul_bottomProjector	public	theorem	1	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.bottomProjector	public	definition	2	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.bottomProjector_apply_bottom	public	theorem	3	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.bottomProjector_apply_top	public	theorem	4	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.bottomProjector_idempotent	public	theorem	5	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.bottomProjector_matPow_J_comm	public	theorem	6	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.conjugated_bottomProjector_eq_semiconvergentE	public	theorem	7	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.drazinIG	public	definition	8	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.drazinIG_mul_matSub_id_G_eq_semiconvergentE	public	theorem	9	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.drazinIG_spec	public	theorem	10	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.eq_17_23_block	public	theorem	11	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.eq_17_25_limit	public	theorem	12	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.eq_17_26_stationary_limit	public	theorem	13	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.eq_17_30_block	public	theorem	14	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.eq_17_30_pow	public	theorem	15	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.eq_17_31_normwise_bound	public	theorem	16	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.eq_17_32_componentwise_bound	public	theorem	17	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.hasSum_GiE_entry_drazinIG	public	theorem	18	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.indexOneDrazinInverse_eq_drazinIG	public	theorem	19	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.indexOneDrazinInverse_unique	public	theorem	20	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.infNorm_GiE_Minv_le	public	theorem	21	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.infNorm_matPow_J_bottomProjector_le	public	theorem	22	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.matMul_bottomProjector_left	public	theorem	23	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.matMul_bottomProjector_right	public	theorem	24	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.matMul_matSub_id_apply	public	theorem	25	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.matPow_G_tendsto_limit_drazin	public	theorem	26	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.matPow_J_cross	public	theorem	27	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.matPow_J_mul_W_entry_tendsto_zero	public	theorem	28	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.matSub_id_G_mul_drazinIG_eq_semiconvergentE	public	theorem	29	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.matSub_id_J_cross	public	theorem	30	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.matSub_id_J_mul_bottomProjector	public	theorem	31	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.matSub_id_J_top_row	public	theorem	32	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.matSub_id_matMul_apply	public	theorem	33	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.singularErrorSourceNormSum_le_tsum	public	theorem	34	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.stationaryDrazinRangeProjector_drazinIG_eq_semiconvergentE	public	theorem	35	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.sum_range_matPow_J_bottomProjector_entry	public	theorem	36	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.summable_abs_GiE_Minv_entry	public	theorem	37	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.summable_infNorm_GiE_Minv	public	theorem	38	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.topProjector_add_bottomProjector	public	theorem	39	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.tsum_GiE_entry_eq_drazinIG	public	theorem	40	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationDrazin	NumStability.tsum_infNorm_GiE_Minv_le	public	theorem	41	NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	source	owner_wholesale_reviewed
NumStability.Algorithms.StationaryIterationRounded	NumStability.RoundedStationarySolveCertificate	public	definition	1	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.Execution.RoundedCertificates	reusable	reviewed_reusable_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.flStationaryIterationLower	public	definition	2	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.Execution.RoundedCertificates	reusable	reviewed_reusable_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.flStationaryIterationLower_actual_forward_bound	public	theorem	3	NumStability.Source.Higham.Chapter17.Results.Section01.RoundedExecution	source	reviewed_source_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.flStationaryIterationLower_localErrorBound	public	theorem	4	NumStability.Source.Higham.Chapter17.Results.Section01.RoundedExecution	source	reviewed_source_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.flStationaryIterationLower_solveCertificate	public	theorem	5	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.Execution.RoundedCertificates	reusable	reviewed_reusable_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.flStationaryIterationUpper	public	definition	6	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.Execution.RoundedCertificates	reusable	reviewed_reusable_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.flStationaryIterationUpper_actual_forward_bound	public	theorem	7	NumStability.Source.Higham.Chapter17.Results.Section01.RoundedExecution	source	reviewed_source_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.flStationaryIterationUpper_localErrorBound	public	theorem	8	NumStability.Source.Higham.Chapter17.Results.Section01.RoundedExecution	source	reviewed_source_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.flStationaryIterationUpper_solveCertificate	public	theorem	9	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.Execution.RoundedCertificates	reusable	reviewed_reusable_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.localErrorBound_of_roundedStationarySolveCertificate	public	theorem	10	NumStability.Source.Higham.Chapter17.Results.Section01.RoundedExecution	source	reviewed_source_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.sourceComputedIteration_actual_forward_bound	public	theorem	11	NumStability.Source.Higham.Chapter17.Results.Section01.RoundedExecution	source	reviewed_source_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.sourceComputedIteration_actual_norm_forward_bound	public	theorem	12	NumStability.Source.Higham.Chapter17.Results.Section01.RoundedExecution	source	reviewed_source_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.stationaryLocalError	public	definition	13	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.Execution.RoundedCertificates	reusable	reviewed_reusable_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.stationaryLocalError_sourceComputedIteration	public	theorem	14	NumStability.Source.Higham.Chapter17.Results.Section01.RoundedExecution	source	reviewed_source_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.stationaryRoundedRhs	public	definition	15	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.Execution.RoundedCertificates	reusable	reviewed_reusable_execution_closure
NumStability.Algorithms.StationaryIterationRounded	NumStability.stationaryRoundedRhs_error_bound	public	theorem	16	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.Execution.RoundedCertificates	reusable	reviewed_reusable_execution_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.G_fixes_oneEigenProjector_apply	public	theorem	1	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.G_mul_oneEigenProjector_eq	public	theorem	2	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.J_mul_topProjector	public	theorem	3	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.conjugate_matMul	public	theorem	4	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.eq_conjugate_of_similarity	public	theorem	5	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.matMul_row_id	public	theorem	6	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.matMul_row_zero	public	theorem	7	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.matPow_G_tendsto_oneEigenProjector	public	theorem	8	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.matPow_J_bottom_row_sum	public	theorem	9	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.matPow_J_top_entry	public	theorem	10	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.matSub_id_semiconvergentE	public	theorem	11	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.oneEigenProjector	public	definition	12	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.oneEigenProjector_idempotent	public	theorem	13	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.semiconvergentE	public	definition	14	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.singular_error_split_semiconvergent	public	theorem	15	NumStability.Source.Higham.Chapter17.Results.Equation27.SingularErrorSplit	source	reviewed_equation27_route
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.topProjector	public	definition	16	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.topProjector_apply_bottom	public	theorem	17	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.topProjector_apply_top	public	theorem	18	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.topProjector_idempotent	public	theorem	19	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergent	NumStability.topProjector_mul_J	public	theorem	20	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.ProjectorLimit	reusable	reviewed_reusable_block_closure
NumStability.Algorithms.StationaryIterationSemiconvergentExistence	NumStability.X_inv_G_X_eq_blockJ	public	theorem	1	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.Existence	reusable	reviewed_reusable_existence_closure
NumStability.Algorithms.StationaryIterationSemiconvergentExistence	NumStability.blockJ	public	definition	2	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.Existence	reusable	reviewed_reusable_existence_closure
NumStability.Algorithms.StationaryIterationSemiconvergentExistence	NumStability.blockJ_bottom	public	theorem	3	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.Existence	reusable	reviewed_reusable_existence_closure
NumStability.Algorithms.StationaryIterationSemiconvergentExistence	NumStability.blockJ_bottom_row_sum_le	public	theorem	4	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.Existence	reusable	reviewed_reusable_existence_closure
NumStability.Algorithms.StationaryIterationSemiconvergentExistence	NumStability.blockJ_cross	public	theorem	5	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.Existence	reusable	reviewed_reusable_existence_closure
NumStability.Algorithms.StationaryIterationSemiconvergentExistence	NumStability.blockJ_top	public	theorem	6	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.Existence	reusable	reviewed_reusable_existence_closure
NumStability.Algorithms.StationaryIterationSemiconvergentExistence	NumStability.matMul_G_X_eq_X_blockJ	public	theorem	7	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.Existence	reusable	reviewed_reusable_existence_closure
NumStability.Algorithms.StationaryIterationSemiconvergentExistence	NumStability.matPow_G_tendsto_oneEigenProjector_of_block_data	public	theorem	8	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.Existence	reusable	reviewed_reusable_existence_closure
NumStability.Algorithms.StationaryIterationSemiconvergentExistence	NumStability.semiconvergent_block_form_exists	public	theorem	9	NumStability.Algorithms.LinearSystems.Iterative.Stationary.Semiconvergence.BlockForm.Existence	reusable	reviewed_reusable_existence_closure
NumStability.Algorithms.StationaryIterationSemiconvergentExistence	NumStability.singular_error_split_semiconvergent_of_block_data	public	theorem	10	NumStability.Source.Higham.Chapter17.Results.Equation27.SingularErrorSplit	source	reviewed_equation27_route
NumStability.Analysis.SemiconvergentBlockFormExists	NumStability.Xscaled_entry	public	theorem	1	NumStability.Analysis.LinearOperators.MatrixPowers.Semiconvergence.TriangularBlockForm	reusable	owner_wholesale_reviewed
NumStability.Analysis.SemiconvergentBlockFormExists	NumStability.abs_lt_one_of_pow_tendsto_of_ne_one	public	theorem	2	NumStability.Analysis.LinearOperators.MatrixPowers.Semiconvergence.TriangularBlockForm	reusable	owner_wholesale_reviewed
NumStability.Analysis.SemiconvergentBlockFormExists	NumStability.compBlock	public	definition	3	NumStability.Analysis.LinearOperators.MatrixPowers.Semiconvergence.TriangularBlockForm	reusable	owner_wholesale_reviewed
NumStability.Analysis.SemiconvergentBlockFormExists	NumStability.compBlock_diag_le	public	theorem	4	NumStability.Analysis.LinearOperators.MatrixPowers.Semiconvergence.TriangularBlockForm	reusable	owner_wholesale_reviewed
NumStability.Analysis.SemiconvergentBlockFormExists	NumStability.compBlock_eq	public	theorem	5	NumStability.Analysis.LinearOperators.MatrixPowers.Semiconvergence.TriangularBlockForm	reusable	owner_wholesale_reviewed
NumStability.Analysis.SemiconvergentBlockFormExists	NumStability.compBlock_upperTriangular	public	theorem	6	NumStability.Analysis.LinearOperators.MatrixPowers.Semiconvergence.TriangularBlockForm	reusable	owner_wholesale_reviewed
NumStability.Analysis.SemiconvergentBlockFormExists	NumStability.conjGamma	public	definition	7	NumStability.Analysis.LinearOperators.MatrixPowers.Semiconvergence.TriangularBlockForm	reusable	owner_wholesale_reviewed
NumStability.Analysis.SemiconvergentBlockFormExists	NumStability.conjGamma_entry	public	theorem	8	NumStability.Analysis.LinearOperators.MatrixPowers.Semiconvergence.TriangularBlockForm	reusable	owner_wholesale_reviewed
NumStability.Analysis.SemiconvergentBlockFormExists	NumStability.conjGamma_row_sum_le_infNorm	public	theorem	9	NumStability.Analysis.LinearOperators.MatrixPowers.Semiconvergence.TriangularBlockForm	reusable	owner_wholesale_reviewed
